Identifiant;Date (AAAA/MM/JJ);Heure;Nom;Région épicentrale;Choc;X RGF93/L93;Y RGF93/L93;Latitude en WGS 84;Longitude en WGS 84;Intensité épicentrale;Qualité intensité épicentrale
60108;1926/12/05;3 h 25 min;ALPES NICOISES (PEILLE);ALPES MARITIMES;;1055094.70;6313746.97;43.83;7.42;3.5;ASSEZ SURE
60109;1926/12/05;9 h 30 min;ALPES NICOISES (PEILLE);ALPES MARITIMES;REPLIQUE;1053962.37;6309973.79;43.80;7.40;4;ASSEZ SURE
300011;1926/12/05;;GARRIGUES (NIMES);CEVENNES;;809930.20;6304764.84;43.83;4.37;;
60086;1926/12/13;15 h 15 min;ALPES NICOISES (CONTES);ALPES MARITIMES;;1047164.11;6311453.13;43.82;7.32;4;INFORMATION ISOLÉE
650301;1927/01/07;18 h 45 min;LAVEDAN (ARGELES-GAZOST);PYRENEES CENTRALES;;456506.73;6213930.79;42.98;0.02;4;ASSEZ SURE
640301;1927/01/08;2 h;BEARN (OLORON-SAINTE-MARIE);PYRENEES OCCIDENTALES;;405951.33;6240155.47;43.20;-0.62;;
640302;1927/01/08;8 h 45 min;BEARN (MONEIN);PYRENEES OCCIDENTALES;;409248.00;6252988.23;43.32;-0.58;3;INFORMATION ISOLÉE
300012;1927/01/09;2 h 15 min;GARRIGUES (NIMES);CEVENNES;;811238.18;6306639.98;43.85;4.38;5.5;ASSEZ SURE
440041;1927/01/10;5 h 54 min;PAYS DE NANTES (HERIC);PAYS NANTAIS ET VENDEEN;;351883.54;6708289.81;47.38;-1.62;4;SURE
640303;1927/01/15;2 h 5 min;BEARN (ARETTE) (= 8 JANV 1927 ?);PYRENEES OCCIDENTALES;;398660.18;6229363.77;43.10;-0.70;3;ASSEZ SURE
60087;1927/01/28;1 h 22 min;ALPES NICOISES (SOSPEL);ALPES MARITIMES;;1057458.85;6319444.69;43.88;7.45;3.5;INFORMATION ISOLÉE
490087;1927/01/30;13 h 58 min;VAL D'ANJOU (ANGERS);ANJOU;;432668.50;6713378.05;47.47;-0.55;;INFORMATION ISOLÉE
1150021;1927/02/17;23 h 17 min 32 sec;JERSEY;ILES ANGLO-NORMANDES;;324640.48;6908568.16;49.17;-2.15;5;ASSEZ SURE
650302;1927/02/23;2 h 56 min 16 sec;BIGORRE (N-E. CAMPAN);PYRENEES CENTRALES;;475607.37;6215091.53;43.00;0.25;3.5;ARBITRAIRE
1140020;1927/03/12;20 h 35 min 28 sec;CATALOGNE (MONTSENY);ESPAGNE;;649989.52;6074154.13;41.77;2.40;6;INCERTAINE
50040;1927/04/06;21 h 10 min;QUEYRAS (GUILLESTRE);ALPES DAUPHINOISES;;987906.33;6403020.42;44.67;6.63;3;ASSEZ SURE
1130248;1927/04/12;20 h 32 min;PIEMONT (ALAGNA VALSESIA);ITALIE;;1084003.73;6538005.58;45.83;7.95;3;INFORMATION ISOLÉE
670087;1927/05/09;1 h 39 min 54 sec;FORET NOIRE (EMMENDINGEN ?);ALLEMAGNE;;1058211.96;6790517.22;48.12;7.82;4.5;ARBITRAIRE
1130249;1927/06/20;18 h 24 min;PIEMONT (OROPA);ITALIE;;1088103.65;6514155.13;45.62;7.98;2;INFORMATION ISOLÉE
1130260;1927/06/21;16 h 13 min;PIEMONT (FENESTRELLE);ITALIE;;1037251.37;6346154.42;44.13;7.22;4;ASSEZ SURE
1130261;1927/06/28;5 h 11 min;PIEMONT (FENESTRELLE);ITALIE;;1035747.19;6448045.30;45.05;7.27;4;ASSEZ SURE
840074;1927/07/24;22 h 15 min;BARONNIES (MALAUCENE);VAUCLUSE;;875811.76;6347003.69;44.20;5.20;7;ASSEZ SURE
840090;1927/07/24;23 h 55 min;BARONNIES (MALAUCENE);VAUCLUSE;REPLIQUE;877039.40;6350742.75;44.23;5.22;3;INCERTAINE
1130262;1927/07/26;17 h;PIEMONT (VIU);ITALIE;;1042482.93;6468805.47;45.23;7.37;4;INFORMATION ISOLÉE
300013;1927/08/07;12 h 30 min;COSTIERE (S. REMOULINS);CEVENNES;;825905.34;6310618.63;43.88;4.57;5;ASSEZ SURE
500037;1927/08/21;7 h 25 min;BOCAGE NORMAND (LESSAY);NORMANDIE;;367320.76;6909653.47;49.20;-1.57;4;INCERTAINE
1130263;1927/09/08;16 h 35 min;PIEMONT (SUSA);ITALIE;;1018238.37;6456390.38;45.13;7.05;4;INCERTAINE
1130264;1927/09/13;13 h;PIEMONT (VIU);ITALIE;;1042482.93;6468805.47;45.23;7.37;4;INFORMATION ISOLÉE
440042;1927/10/01;1 h 30 min;PAYS DE RETZ (LA MARNE);PAYS NANTAIS ET VENDEEN;;339504.37;6670079.26;47.03;-1.75;5;ASSEZ SURE
440076;1927/10/01;1 h 40 min;PAYS DE RETZ (LA MARNE);PAYS NANTAIS ET VENDEEN;REPLIQUE;340545.97;6666307.66;47.00;-1.73;;INFORMATION ISOLÉE
1130265;1927/10/31;0 h 49 min;RIVIERA DI LEVANTE (CHIAVARI);ITALIE;;1203284.17;6377656.76;44.32;9.32;2;INFORMATION ISOLÉE
610009;1927/11/19;23 h 3 min 23 sec;BOCAGE NORMAND (FLERS);NORMANDIE;;438021.42;6859611.31;48.78;-0.57;6;ASSEZ SURE
610010;1927/11/19;23 h 20 min;BOCAGE NORMAND (FLERS);NORMANDIE;REPLIQUE;438105.10;6861462.60;48.80;-0.57;;
1130267;1927/11/19;4 h 6 min;VAL D'AOSTE (AOSTA);ITALIE;;1067605.89;6486935.39;45.38;7.70;4;INCERTAINE
610011;1927/11/20;3 h 30 min;BOCAGE NORMAND (FLERS);NORMANDIE;REPLIQUE;438105.10;6861462.60;48.80;-0.57;;
1130266;1927/11/27;1 h 40 min;RIVIERA DI LEVANTE (LA SPEZIA);ITALIE;;1226667.25;6385149.31;44.37;9.62;5;INFORMATION ISOLÉE
1130268;1927/12/08;16 h;PIEMONT (VIU);ITALIE;;1042482.93;6468805.47;45.23;7.37;4;INFORMATION ISOLÉE
1130129;1927/12/11;15 h 49 min;PIEMONT (SUSA);ITALIE;;1032531.50;6458994.36;45.15;7.23;6;ASSEZ SURE
1130270;1927/12/11;17 h 30 min;PIEMONT (FENESTRELLE);ITALIE;REPLIQUE;1018807.76;6445298.74;45.03;7.05;3;INFORMATION ISOLÉE
1130269;1927/12/12;19 h 25 min;PIEMONT (SUSA);ITALIE;REPLIQUE;1018523.07;6450844.60;45.08;7.05;4;ASSEZ SURE
1130271;1928/01/01;14 h 25 min;PIEMONT (VIU);ITALIE;;1042482.93;6468805.47;45.23;7.37;4;INCERTAINE
1130272;1928/01/10;19 h 20 min;PIEMONT (VIU);ITALIE;;1042482.93;6468805.47;45.23;7.37;3;INFORMATION ISOLÉE
1100119;1928/01/14;0 h 17 min 54 sec;HAUTES-FAGNES (VERVIERS);BELGIQUE;;905543.02;7061513.43;50.62;5.90;6;INCERTAINE
640304;1928/01/16;5 h 28 min 20 sec;BEARN (ISSOR);PYRENEES OCCIDENTALES;;397478.14;6233129.41;43.13;-0.72;5;ASSEZ SURE
640499;1928/01/16;5 h 33 min;BEARN (ISSOR);PYRENEES OCCIDENTALES;REPLIQUE;407903.09;6223372.03;43.05;-0.58;;
640305;1928/01/25;14 h 40 min;BEARN (ISSOR);PYRENEES OCCIDENTALES;REPLIQUE;407987.16;6225223.27;43.07;-0.58;4;ASSEZ SURE
1110195;1928/01/27;3 h 13 min 12 sec;FORET NOIRE (LORRACH);ALLEMAGNE;;1053990.04;6736458.89;47.63;7.72;5;INCERTAINE
1130273;1928/01/27;14 h 16 min;VAL D'AOSTE (AOSTA);ITALIE;;1078609.79;6541378.23;45.87;7.88;3;INCERTAINE
1140081;1928/01/29;23 h;GUIPUZCOA (SAN SEBASTIAN);ESPAGNE;;295781.49;6259149.29;43.32;-1.98;;INFORMATION ISOLÉE
200006;1928/02/07;23 h;PAYS D'AJACCIO (CAURO);CORSE;;1200699.28;6115366.27;41.97;9.03;5;SURE
1110275;1928/03/20;18 h 37 min;BREISGAU (FREIBURG);ALLEMAGNE;GROUPE DE SECOUSSES D UN ESSAIM;1063964.86;6777881.75;48.00;7.88;4.5;INCERTAINE
640306;1928/05/07;5 h;BEARN (ARROS-D'OLORON);PYRENEES OCCIDENTALES;;406967.68;6232689.45;43.13;-0.60;;
640307;1928/05/07;10 h;BEARN (W. ARUDY);PYRENEES OCCIDENTALES;;415019.95;6230472.38;43.12;-0.50;;
40080;1928/06/01;19 h 12 min;MOYENNE-DURANCE (MANOSQUE);ALPES PROVENCALES;;926460.65;6309705.03;43.85;5.82;4;ASSEZ SURE
490072;1928/06/24;0 h 50 min;MAUGES (BEAUPREAU);ANJOU;;396142.82;6687326.78;47.22;-1.02;5;ASSEZ SURE
650304;1928/08/21;23 h 40 min 11 sec;BIGORRE (CADEAC);PYRENEES CENTRALES;;493042.70;6207090.82;42.93;0.47;5;SURE
650305;1928/08/22;16 h;BIGORRE (CADEAC);PYRENEES CENTRALES;REPLIQUE;492804.90;6199681.26;42.87;0.47;;
650306;1928/08/30;20 h 2 min;BIGORRE (ASPIN-AURE);PYRENEES CENTRALES;;487720.40;6210972.48;42.97;0.40;4.5;ASSEZ SURE
1130274;1928/09/03;3 h 10 min;PIEMONT (CUNEO);ITALIE;;1062710.08;6367968.69;44.32;7.55;3;INFORMATION ISOLÉE
1120269;1928/09/24;2 h 16 min;JURA SUISSE (BALE);SUISSE;;1045783.13;6726700.04;47.55;7.60;3.5;INFORMATION ISOLÉE
1130275;1928/12/11;11 h 47 min;PIEMONT (CUNEO);ITALIE;;1061963.68;6380907.69;44.43;7.55;3;ASSEZ SURE
220021;1928/12/23;4 h 10 min;PENTHIEVRE (LAMBALLE ?);BRETAGNE;;288001.16;6838619.01;48.52;-2.58;;
220022;1928/12/23;22 h;TREGOR (TREGUIER);BRETAGNE;;242469.46;6871761.85;48.78;-3.23;5;INFORMATION ISOLÉE
1150022;1928/12/23;18 h 4 min;JERSEY;ILES ANGLO-NORMANDES;;333368.31;6911719.93;49.20;-2.03;5;INCERTAINE
790017;1928/12/27;21 h;PLAINES DU HAUT-POITOU (AIRVAULT);POITOU;;466530.18;6647107.19;46.88;-0.07;4.5;INCERTAINE
1120025;1928/12/30;16 h 34 min;BAS-VALAIS (CHAMPERY);SUISSE;;998136.62;6572134.22;46.18;6.87;5;ASSEZ SURE
1120026;1928/12/31;21 h 25 min;BAS-VALAIS (LA FORCLAZ);SUISSE;REPLIQUE;1006491.20;6559577.15;46.07;6.97;;
560025;1929/01/03;4 h 10 min;PLATEAUX BRETONS (JOSSELIN);BRETAGNE;;285184.06;6781251.52;48.00;-2.57;5;INCERTAINE
860026;1929/01/04;21 h 20 min;PLAINES DU HAUT-POITOU (LA GRIMAUDIERE);POITOU;;473861.57;6639417.35;46.82;0.03;4.5;SURE
1130276;1929/01/17;5 h 10 min;RIVIERA DI PONENTE (SAVONA);ITALIE;;1132332.62;6363092.02;44.23;8.42;3;INFORMATION ISOLÉE
860027;1929/01/27;2 h;CHATELLERAUDAIS (BONNEUIL-MATOURS);POITOU;;509127.95;6628935.34;46.73;0.50;4;INCERTAINE
1130277;1929/02/12;4 h 40 min;PIEMONT (VIU);ITALIE;;1042482.93;6468805.47;45.23;7.37;4;INFORMATION ISOLÉE
180025;1929/02/26;0 h 20 min;BERRY (BOURGES);BERRY;;654478.87;6664959.67;47.08;2.40;3.5;INFORMATION ISOLÉE
1120085;1929/02/28;1 h 43 min 52 sec;PLATEAU SUISSE (YVERDON);SUISSE;PRECURSEUR;986160.41;6634560.87;46.75;6.75;4.5;INCERTAINE
1120086;1929/03/01;10 h 32 min 17 sec;PLATEAU SUISSE (YVERDON);SUISSE;;986160.41;6634560.87;46.75;6.75;6.5;ASSEZ SURE
640308;1929/03/24;;OSSAU (ARUDY);PYRENEES OCCIDENTALES;;420364.17;6228382.75;43.10;-0.43;4.5;INFORMATION ISOLÉE
1130279;1929/04/22;9 h 56 min;PIEMONT (OROPA);ITALIE;;1088103.65;6514155.13;45.62;7.98;2;INFORMATION ISOLÉE
1130280;1929/05/03;3 h;PIEMONT (VIU);ITALIE;;1042482.93;6468805.47;45.23;7.37;4;INFORMATION ISOLÉE
640309;1929/05/26;;BEARN (MONTORY);PYRENEES OCCIDENTALES;;389165.73;6229816.01;43.10;-0.82;;
440043;1929/05/29;18 h 56 min;PAYS DE NANTES (CARQUEFOU);PAYS NANTAIS ET VENDEEN;;357416.69;6694987.51;47.27;-1.53;3;ASSEZ SURE
1130281;1929/06/14;13 h 30 min;PIEMONT (CUNEO);ITALIE;;1058623.14;6369588.75;44.33;7.50;4;INCERTAINE
1130282;1929/06/23;7 h 56 min;RIVIERA DI PONENTE (IMPERIA);ITALIE;;1103037.76;6320324.90;43.87;8.02;3.5;INFORMATION ISOLÉE
500038;1929/06/26;1 h;BOCAGE NORMAND (ANNOVILLE);NORMANDIE;PRECURSEUR;368257.39;6883605.30;48.97;-1.53;3;INFORMATION ISOLÉE
